time,BlkCnt,PriceUSD,Index
2019-03-20T00:00:00.000Z,161,4030.655276,4.20151E-05
2019-03-21T00:00:00.000Z,143,3976.27385,4.22411E-05
2019-03-22T00:00:00.000Z,161,3983.887646,4.19894E-05
2019-03-23T00:00:00.000Z,145,3981.776033,4.1832E-05
2019-03-24T00:00:00.000Z,150,3970.666988,3.97541E-05
2019-03-25T00:00:00.000Z,148,3908.238839,4.00478E-05
2019-03-26T00:00:00.000Z,134,3917.763402,4.02971E-05
2019-03-27T00:00:00.000Z,149,4027.007918,4.04298E-05
2019-03-28T00:00:00.000Z,146,4010.937462,4.04615E-05
2019-03-29T00:00:00.000Z,147,4089.46104,4.07727E-05
2019-03-30T00:00:00.000Z,139,4091.891038,4.06712E-05
2019-03-31T00:00:00.000Z,139,4094.317815,4.04236E-05
2019-04-01T00:00:00.000Z,136,4138.417808,4.08836E-05
2019-04-02T00:00:00.000Z,157,4903.719462,4.17366E-05
2019-04-03T00:00:00.000Z,142,4960.227603,4.26006E-05
2019-04-04T00:00:00.000Z,140,4911.269702,4.28845E-05
2019-04-05T00:00:00.000Z,158,5033.225484,4.1661E-05
2019-04-06T00:00:00.000Z,139,5044.356846,4.12479E-05
2019-04-07T00:00:00.000Z,141,5189.111956,4.12555E-05
2019-04-08T00:00:00.000Z,148,5283.423025,4.21216E-05
2019-04-09T00:00:00.000Z,132,5195.577909,4.2079E-05
2019-04-10T00:00:00.000Z,148,5311.741603,4.16836E-05
2019-04-11T00:00:00.000Z,157,5050.666009,4.16521E-05
2019-04-12T00:00:00.000Z,151,5082.861432,4.13862E-05
2019-04-13T00:00:00.000Z,135,5074.790693,4.08977E-05
2019-04-14T00:00:00.000Z,122,5156.804041,4.08475E-05
2019-04-15T00:00:00.000Z,145,5042.897738,4.1019E-05
2019-04-16T00:00:00.000Z,145,5205.962957,4.10101E-05
2019-04-17T00:00:00.000Z,138,5226.352215,4.10551E-05
2019-04-18T00:00:00.000Z,149,5278.50234,4.08621E-05
2019-04-19T00:00:00.000Z,152,5289.951219,4.09647E-05
2019-04-20T00:00:00.000Z,131,5313.973262,4.07449E-05
2019-04-21T00:00:00.000Z,162,5295.733828,4.0526E-05
2019-04-22T00:00:00.000Z,134,5383.799975,4.12706E-05
2019-04-23T00:00:00.000Z,116,5544.862712,4.22385E-05
2019-04-24T00:00:00.000Z,163,5431.94792,4.2119E-05
2019-04-25T00:00:00.000Z,143,5127.673167,4.1664E-05
2019-04-26T00:00:00.000Z,151,5150.164661,4.14704E-05
2019-04-27T00:00:00.000Z,137,5181.807764,4.08371E-05
2019-04-28T00:00:00.000Z,163,5148.669615,4.04782E-05
2019-04-29T00:00:00.000Z,163,5148.800493,4.0984E-05
2019-04-30T00:00:00.000Z,140,5266.618203,4.15334E-05
2019-05-01T00:00:00.000Z,171,5315.175329,4.07773E-05
2019-05-02T00:00:00.000Z,184,5393.129376,4.06964E-05
2019-05-03T00:00:00.000Z,152,5658.430388,4.12791E-05
2019-05-04T00:00:00.000Z,132,5774.712429,3.96771E-05
2019-05-05T00:00:00.000Z,129,5728.351702,3.90037E-05
2019-05-06T00:00:00.000Z,151,5691.688374,3.90764E-05
2019-05-07T00:00:00.000Z,127,5825.744893,3.96833E-05
2019-05-08T00:00:00.000Z,152,5931.800595,3.97531E-05
2019-05-09T00:00:00.000Z,150,6150.140445,3.96674E-05
2019-05-10T00:00:00.000Z,125,6357.463494,4.0501E-05
2019-05-11T00:00:00.000Z,130,7325.08286,4.03811E-05
2019-05-12T00:00:00.000Z,158,6942.623175,3.94626E-05
2019-05-13T00:00:00.000Z,167,7798.905736,3.95599E-05
2019-05-14T00:00:00.000Z,152,7955.557682,4.01554E-05
2019-05-15T00:00:00.000Z,149,8215.206838,4.14611E-05
2019-05-16T00:00:00.000Z,146,7862.071602,4.21862E-05
2019-05-17T00:00:00.000Z,151,7326.920682,4.20198E-05
2019-05-18T00:00:00.000Z,153,7277.987563,4.00873E-05
2019-05-19T00:00:00.000Z,163,8219.742787,3.98498E-05
2019-05-20T00:00:00.000Z,161,7981.139379,4.0997E-05
2019-05-21T00:00:00.000Z,153,7983.808477,4.15352E-05
2019-05-22T00:00:00.000Z,167,7667.902115,4.06312E-05
2019-05-23T00:00:00.000Z,158,7897.471294,4.05598E-05
2019-05-24T00:00:00.000Z,153,7987.100368,4.12869E-05
2019-05-25T00:00:00.000Z,140,8061.591761,4.02296E-05
2019-05-26T00:00:00.000Z,165,8731.524956,3.92732E-05
2019-05-27T00:00:00.000Z,167,8816.786708,4.08968E-05
2019-05-28T00:00:00.000Z,164,8719.125848,4.1026E-05
2019-05-29T00:00:00.000Z,174,8655.488506,4.07351E-05
2019-05-30T00:00:00.000Z,160,8271.621963,4.06979E-05
2019-05-31T00:00:00.000Z,117,8556.222186,3.84823E-05
2019-06-01T00:00:00.000Z,151,8554.80733,3.64928E-05
2019-06-02T00:00:00.000Z,131,8744.353745,3.60842E-05
2019-06-03T00:00:00.000Z,119,8173.401271,3.83391E-05
2019-06-04T00:00:00.000Z,154,7649.939332,3.75376E-05
2019-06-05T00:00:00.000Z,160,7798.544466,3.63493E-05
2019-06-06T00:00:00.000Z,157,7776.713326,3.57809E-05
2019-06-07T00:00:00.000Z,158,8023.950093,3.55353E-05
2019-06-08T00:00:00.000Z,124,7939.805155,3.52431E-05
2019-06-09T00:00:00.000Z,147,7634.065751,3.48705E-05
2019-06-10T00:00:00.000Z,157,7993.302539,3.55024E-05
2019-06-11T00:00:00.000Z,143,7922.483627,3.57903E-05
2019-06-12T00:00:00.000Z,131,8146.756125,3.59511E-05
2019-06-13T00:00:00.000Z,151,8232.777341,3.56367E-05
2019-06-14T00:00:00.000Z,169,8698.004815,3.58636E-05
2019-06-15T00:00:00.000Z,146,8850.584816,3.53756E-05
2019-06-16T00:00:00.000Z,130,9019.517007,3.54742E-05
2019-06-17T00:00:00.000Z,133,9340.572189,3.63755E-05
2019-06-18T00:00:00.000Z,163,9047.132744,3.58593E-05
2019-06-19T00:00:00.000Z,177,9285.055677,3.55366E-05
2019-06-20T00:00:00.000Z,144,9546.719778,3.60869E-05
2019-06-21T00:00:00.000Z,133,10083.48631,3.65523E-05
2019-06-22T00:00:00.000Z,141,10685.29523,3.62339E-05
2019-06-23T00:00:00.000Z,181,10794.4277,3.51455E-05
2019-06-24T00:00:00.000Z,177,11004.20691,3.55133E-05
2019-06-25T00:00:00.000Z,146,11726.26383,3.62042E-05
2019-06-26T00:00:00.000Z,165,12863.46068,3.70177E-05
2019-06-27T00:00:00.000Z,142,11109.79784,3.54779E-05
2019-06-28T00:00:00.000Z,163,12358.20796,3.44642E-05
2019-06-29T00:00:00.000Z,174,11944.35155,3.32818E-05
2019-06-30T00:00:00.000Z,152,10842.61671,3.34491E-05
2019-07-01T00:00:00.000Z,143,10569.55173,3.39595E-05
2019-07-02T00:00:00.000Z,158,10766.08332,3.35499E-05
2019-07-03T00:00:00.000Z,172,11952.02489,3.30783E-05
2019-07-04T00:00:00.000Z,167,11177.01038,3.29532E-05
2019-07-05T00:00:00.000Z,189,10998.3991,3.27404E-05
2019-07-06T00:00:00.000Z,178,11208.2256,3.2381E-05
2019-07-07T00:00:00.000Z,153,11456.1836,3.24567E-05
2019-07-08T00:00:00.000Z,178,12319.62288,3.266E-05
2019-07-09T00:00:00.000Z,154,12579.10762,3.02193E-05
2019-07-10T00:00:00.000Z,129,12106.78293,2.92531E-05
2019-07-11T00:00:00.000Z,129,11294.67803,2.9114E-05
2019-07-12T00:00:00.000Z,164,11813.32372,2.86295E-05
2019-07-13T00:00:00.000Z,141,11346.83715,2.84356E-05
2019-07-14T00:00:00.000Z,145,10283.07579,2.83697E-05
2019-07-15T00:00:00.000Z,146,10926.38027,2.87121E-05
2019-07-16T00:00:00.000Z,162,9471.140865,2.86188E-05
2019-07-17T00:00:00.000Z,133,9674.882461,2.8817E-05
2019-07-18T00:00:00.000Z,121,10679.89069,2.9076E-05
2019-07-19T00:00:00.000Z,118,10532.20273,2.90388E-05
2019-07-20T00:00:00.000Z,177,10862.64855,2.83583E-05
2019-07-21T00:00:00.000Z,149,10589.70649,2.83193E-05
2019-07-22T00:00:00.000Z,158,10318.56093,2.84934E-05
2019-07-23T00:00:00.000Z,143,9866.64894,2.8646E-05
2019-07-24T00:00:00.000Z,139,9792.787537,2.87078E-05
2019-07-25T00:00:00.000Z,150,9897.186786,2.87252E-05
2019-07-26T00:00:00.000Z,166,9836.696788,2.85193E-05
2019-07-27T00:00:00.000Z,152,9446.672052,2.83818E-05
2019-07-28T00:00:00.000Z,175,9529.788792,2.82297E-05
2019-07-29T00:00:00.000Z,168,9504.158916,2.84321E-05
2019-07-30T00:00:00.000Z,142,9589.109206,2.88537E-05
2019-07-31T00:00:00.000Z,171,10059.00402,2.85984E-05
2019-08-01T00:00:00.000Z,142,10400.30701,2.86197E-05
2019-08-02T00:00:00.000Z,169,10529.69445,2.84892E-05
2019-08-03T00:00:00.000Z,173,10810.42167,2.8239E-05
2019-08-04T00:00:00.000Z,167,10986.50893,2.81604E-05
2019-08-05T00:00:00.000Z,143,11790.02394,2.59409E-05
2019-08-06T00:00:00.000Z,161,11423.497,2.57597E-05
2019-08-07T00:00:00.000Z,153,11967.27355,2.61494E-05
2019-08-08T00:00:00.000Z,142,11938.23461,2.61623E-05
2019-08-09T00:00:00.000Z,147,11858.3411,2.60771E-05
2019-08-10T00:00:00.000Z,151,11303.73056,2.56894E-05
2019-08-11T00:00:00.000Z,153,11530.19524,2.55835E-05
2019-08-12T00:00:00.000Z,133,11384.69625,2.59864E-05
2019-08-13T00:00:00.000Z,157,10867.05476,2.61382E-05
2019-08-14T00:00:00.000Z,152,10024.37959,2.59491E-05
2019-08-15T00:00:00.000Z,157,10310.08587,2.58601E-05
2019-08-16T00:00:00.000Z,147,10373.3219,2.59011E-05
2019-08-17T00:00:00.000Z,128,10207.15556,2.57305E-05
2019-08-18T00:00:00.000Z,126,10331.30998,2.55412E-05
2019-08-19T00:00:00.000Z,163,10884.62977,2.52058E-05
2019-08-20T00:00:00.000Z,153,10771.39238,2.52944E-05
2019-08-21T00:00:00.000Z,136,10096.83022,2.54589E-05
2019-08-22T00:00:00.000Z,141,10119.71452,2.54398E-05
2019-08-23T00:00:00.000Z,153,10414.14417,2.52253E-05
2019-08-24T00:00:00.000Z,160,10147.08715,2.50603E-05
2019-08-25T00:00:00.000Z,155,10100.35678,2.49656E-05
2019-08-26T00:00:00.000Z,137,10362.64347,2.51794E-05
2019-08-27T00:00:00.000Z,135,10168.22157,2.5189E-05
2019-08-28T00:00:00.000Z,151,9724.799978,2.51333E-05
2019-08-29T00:00:00.000Z,165,9482.311735,2.5097E-05
2019-08-30T00:00:00.000Z,160,9577.678823,2.51214E-05
2019-08-31T00:00:00.000Z,166,9605.024461,2.49737E-05
2019-09-01T00:00:00.000Z,143,9762.936557,2.37538E-05
2019-09-02T00:00:00.000Z,149,10377.33838,2.37071E-05
2019-09-03T00:00:00.000Z,164,10618.78151,2.37852E-05
2019-09-04T00:00:00.000Z,136,10577.24108,2.38596E-05
2019-09-05T00:00:00.000Z,165,10580.1847,2.37605E-05
2019-09-06T00:00:00.000Z,158,10330.84973,2.37806E-05
2019-09-07T00:00:00.000Z,150,10494.50696,2.36769E-05
2019-09-08T00:00:00.000Z,177,10407.26566,2.35723E-05
2019-09-09T00:00:00.000Z,146,10332.46444,2.37642E-05
2019-09-10T00:00:00.000Z,182,10085.95192,2.37277E-05
2019-09-11T00:00:00.000Z,184,10142.14806,2.36949E-05
2019-09-12T00:00:00.000Z,158,10403.35997,2.36908E-05
2019-09-13T00:00:00.000Z,150,10345.33875,2.32009E-05
2019-09-14T00:00:00.000Z,155,10363.4529,2.13808E-05
2019-09-15T00:00:00.000Z,147,10306.16967,2.13541E-05
2019-09-16T00:00:00.000Z,163,10257.82276,2.14543E-05
2019-09-17T00:00:00.000Z,148,10195.61118,2.15437E-05
2019-09-18T00:00:00.000Z,174,10161.31887,2.1477E-05
2019-09-19T00:00:00.000Z,148,10268.39263,2.15666E-05
2019-09-20T00:00:00.000Z,151,10170.12512,2.15116E-05
2019-09-21T00:00:00.000Z,166,9986.406108,2.13787E-05
2019-09-22T00:00:00.000Z,166,10047.01347,2.13636E-05
2019-09-23T00:00:00.000Z,114,9692.741048,2.16256E-05
2019-09-24T00:00:00.000Z,157,8613.671249,2.15721E-05
2019-09-25T00:00:00.000Z,156,8424.157646,2.15977E-05
2019-09-26T00:00:00.000Z,171,8091.695299,2.11965E-05
2019-09-27T00:00:00.000Z,132,8186.779639,2.01198E-05
2019-09-28T00:00:00.000Z,159,8201.979013,1.99353E-05
2019-09-29T00:00:00.000Z,136,8064.508062,1.99527E-05
2019-09-30T00:00:00.000Z,130,8282.365454,2.02205E-05
2019-10-01T00:00:00.000Z,143,8314.55139,2.0223E-05
2019-10-02T00:00:00.000Z,148,8362.530732,2.01037E-05
2019-10-03T00:00:00.000Z,147,8254.33991,2.01158E-05
2019-10-04T00:00:00.000Z,147,8165.686151,2.00011E-05
2019-10-05T00:00:00.000Z,158,8141.633714,1.98978E-05
2019-10-06T00:00:00.000Z,149,7854.609813,1.98799E-05
2019-10-07T00:00:00.000Z,155,8226.023429,1.99583E-05
2019-10-08T00:00:00.000Z,162,8190.115121,1.9975E-05
2019-10-09T00:00:00.000Z,138,8598.331921,2.0056E-05
2019-10-10T00:00:00.000Z,162,8578.090379,1.9845E-05
2019-10-11T00:00:00.000Z,156,8289.854029,1.96063E-05
2019-10-12T00:00:00.000Z,133,8323.750144,1.95665E-05
2019-10-13T00:00:00.000Z,142,8291.250651,1.95103E-05
2019-10-14T00:00:00.000Z,135,8346.368437,1.96071E-05
2019-10-15T00:00:00.000Z,153,8160.712628,1.95968E-05
2019-10-16T00:00:00.000Z,143,8003.855923,1.96393E-05
2019-10-17T00:00:00.000Z,150,8072.489382,1.95952E-05
2019-10-18T00:00:00.000Z,160,7959.331994,1.95694E-05
2019-10-19T00:00:00.000Z,142,7948.477337,1.95348E-05
2019-10-20T00:00:00.000Z,146,8213.709039,1.94932E-05
2019-10-21T00:00:00.000Z,159,8211.654559,1.95356E-05
2019-10-22T00:00:00.000Z,169,8029.205373,1.95337E-05
2019-10-23T00:00:00.000Z,168,7458.035857,1.94918E-05
2019-10-24T00:00:00.000Z,133,7454.371138,1.86963E-05
2019-10-25T00:00:00.000Z,138,8656.655178,1.87534E-05
2019-10-26T00:00:00.000Z,140,9249.646761,1.88646E-05
2019-10-27T00:00:00.000Z,115,9558.156044,1.87985E-05
2019-10-28T00:00:00.000Z,134,9319.178142,1.87895E-05
2019-10-29T00:00:00.000Z,133,9431.207124,1.87498E-05
2019-10-30T00:00:00.000Z,134,9182.855065,1.87284E-05
2019-10-31T00:00:00.000Z,132,9155.277299,1.87734E-05
2019-11-01T00:00:00.000Z,130,9251.381293,1.88163E-05
2019-11-02T00:00:00.000Z,134,9300.190838,1.8665E-05
2019-11-03T00:00:00.000Z,138,9209.638696,1.86393E-05
2019-11-04T00:00:00.000Z,132,9418.360131,1.89081E-05
2019-11-05T00:00:00.000Z,144,9330.787223,1.8811E-05
2019-11-06T00:00:00.000Z,132,9354.933382,1.87933E-05
2019-11-07T00:00:00.000Z,135,9210.748222,1.88871E-05
2019-11-08T00:00:00.000Z,128,8791.333935,2.02795E-05
2019-11-09T00:00:00.000Z,144,8810.784562,2.00754E-05
2019-11-10T00:00:00.000Z,166,9042.890723,2E-05
2019-11-11T00:00:00.000Z,151,8713.20793,2.008E-05
2019-11-12T00:00:00.000Z,135,8788.958143,2.01135E-05
2019-11-13T00:00:00.000Z,135,8766.729431,2.01569E-05
2019-11-14T00:00:00.000Z,169,8645.435804,2.00445E-05
2019-11-15T00:00:00.000Z,158,8465.877889,2.007E-05
2019-11-16T00:00:00.000Z,148,8477.690243,2.00097E-05
2019-11-17T00:00:00.000Z,154,8505.161223,1.99852E-05
2019-11-18T00:00:00.000Z,140,8183.533414,2.00926E-05
2019-11-19T00:00:00.000Z,147,8116.820673,2.01317E-05
2019-11-20T00:00:00.000Z,142,8076.55466,2.00738E-05
2019-11-21T00:00:00.000Z,137,7612.277488,2.00687E-05
2019-11-22T00:00:00.000Z,132,7277.524273,1.98395E-05
2019-11-23T00:00:00.000Z,173,7324.836179,1.95773E-05
2019-11-24T00:00:00.000Z,131,6943.380656,1.95828E-05
2019-11-25T00:00:00.000Z,125,7139.044686,1.97958E-05
2019-11-26T00:00:00.000Z,122,7165.43773,1.98812E-05
2019-11-27T00:00:00.000Z,139,7526.863817,1.97565E-05
2019-11-28T00:00:00.000Z,163,7436.336382,1.96351E-05
2019-11-29T00:00:00.000Z,136,7747.738042,1.97542E-05
2019-11-30T00:00:00.000Z,126,7556.193721,1.97241E-05
2019-12-01T00:00:00.000Z,139,7417.727206,1.96186E-05
2019-12-02T00:00:00.000Z,145,7318.312522,1.9664E-05
2019-12-03T00:00:00.000Z,158,7306.446233,1.96321E-05
2019-12-04T00:00:00.000Z,167,7215.020345,1.96547E-05
2019-12-05T00:00:00.000Z,145,7404.086795,1.96654E-05
2019-12-06T00:00:00.000Z,145,7534.208356,1.97979E-05
2019-12-07T00:00:00.000Z,155,7512.061403,1.9706E-05
2019-12-08T00:00:00.000Z,148,7528.940269,1.96799E-05
2019-12-09T00:00:00.000Z,148,7340.227459,1.9766E-05
2019-12-10T00:00:00.000Z,148,7232.091784,1.9774E-05
2019-12-11T00:00:00.000Z,132,7200.464446,1.98107E-05
2019-12-12T00:00:00.000Z,133,7192.849024,1.97931E-05
2019-12-13T00:00:00.000Z,152,7244.90372,1.9766E-05
2019-12-14T00:00:00.000Z,151,7071.10709,1.96803E-05
2019-12-15T00:00:00.000Z,124,7111.28667,1.97859E-05
2019-12-16T00:00:00.000Z,157,6882.395795,1.97501E-05
2019-12-17T00:00:00.000Z,141,6608.96198,1.97786E-05
2019-12-18T00:00:00.000Z,134,7284.625484,1.98514E-05
2019-12-19T00:00:00.000Z,157,7146.167638,1.97851E-05
2019-12-20T00:00:00.000Z,156,7184.219172,1.96713E-05
2019-12-21T00:00:00.000Z,176,7140.298011,1.95638E-05
2019-12-22T00:00:00.000Z,169,7479.402408,1.95378E-05
2019-12-23T00:00:00.000Z,143,7321.748724,1.9629E-05
2019-12-24T00:00:00.000Z,125,7235.629084,1.96351E-05
2019-12-25T00:00:00.000Z,128,7191.174166,1.95768E-05
2019-12-26T00:00:00.000Z,167,7194.639758,1.95987E-05
2019-12-27T00:00:00.000Z,145,7237.150447,1.96089E-05
2019-12-28T00:00:00.000Z,149,7306.643308,1.95561E-05
2019-12-29T00:00:00.000Z,155,7391.578521,1.95462E-05
2019-12-30T00:00:00.000Z,166,7229.397101,1.95699E-05
2019-12-31T00:00:00.000Z,145,7167.395055,1.95774E-05
2020-01-01T00:00:00.000Z,174,7170.631869,1.93473E-05
2020-01-02T00:00:00.000Z,141,6946.825269,1.8365E-05
2020-01-03T00:00:00.000Z,169,7315.30936,1.83664E-05
2020-01-04T00:00:00.000Z,168,7343.164194,1.83286E-05
2020-01-05T00:00:00.000Z,163,7345.530692,1.83295E-05
2020-01-06T00:00:00.000Z,135,7765.797735,1.84448E-05
2020-01-07T00:00:00.000Z,176,8136.086842,1.8437E-05
2020-01-08T00:00:00.000Z,142,8059.699529,1.85424E-05
2020-01-09T00:00:00.000Z,157,7817.136093,1.85016E-05
2020-01-10T00:00:00.000Z,149,8129.81792,1.85407E-05
2020-01-11T00:00:00.000Z,163,8032.005495,1.83824E-05
2020-01-12T00:00:00.000Z,151,8164.549993,1.83614E-05
2020-01-13T00:00:00.000Z,143,8121.925668,1.84075E-05
2020-01-14T00:00:00.000Z,145,8830.167873,1.84179E-05
2020-01-15T00:00:00.000Z,151,8811.448203,1.7297E-05
2020-01-16T00:00:00.000Z,159,8718.686998,1.7221E-05
2020-01-17T00:00:00.000Z,159,8912.541904,1.72263E-05
2020-01-18T00:00:00.000Z,132,8928.180757,1.7205E-05
2020-01-19T00:00:00.000Z,150,8687.354837,1.7163E-05
2020-01-20T00:00:00.000Z,152,8636.258786,1.71774E-05
2020-01-21T00:00:00.000Z,153,8730.86756,1.72008E-05
2020-01-22T00:00:00.000Z,156,8647.900474,1.72036E-05
2020-01-23T00:00:00.000Z,159,8366.384614,1.72024E-05
2020-01-24T00:00:00.000Z,152,8423.390958,1.71579E-05
2020-01-25T00:00:00.000Z,164,8344.774569,1.71119E-05
2020-01-26T00:00:00.000Z,143,8573.87481,1.71162E-05
2020-01-27T00:00:00.000Z,129,8901.959285,1.72367E-05
2020-01-28T00:00:00.000Z,142,9297.388318,1.67206E-05
2020-01-29T00:00:00.000Z,160,9311.947544,1.64235E-05
2020-01-30T00:00:00.000Z,156,9508.920965,1.64245E-05
2020-01-31T00:00:00.000Z,144,9357.284782,1.64599E-05
2020-02-01T00:00:00.000Z,151,9381.886029,1.64116E-05
2020-02-02T00:00:00.000Z,143,9339.387063,1.64096E-05
2020-02-03T00:00:00.000Z,148,9279.812521,1.64516E-05
2020-02-04T00:00:00.000Z,132,9161.627198,1.64936E-05
2020-02-05T00:00:00.000Z,159,9628.136776,1.64631E-05
2020-02-06T00:00:00.000Z,135,9739.280436,1.65298E-05
2020-02-07T00:00:00.000Z,139,9800.2794,1.65475E-05
2020-02-08T00:00:00.000Z,139,9911.293408,1.64548E-05
2020-02-09T00:00:00.000Z,153,10151.0832,1.64288E-05
2020-02-10T00:00:00.000Z,122,9872.361873,1.656E-05
2020-02-11T00:00:00.000Z,148,10272.22256,1.64953E-05
2020-02-12T00:00:00.000Z,142,10360.13522,1.65232E-05
2020-02-13T00:00:00.000Z,141,10235.49732,1.64921E-05
2020-02-14T00:00:00.000Z,135,10361.61569,1.64898E-05
2020-02-15T00:00:00.000Z,142,9911.724327,1.64261E-05
2020-02-16T00:00:00.000Z,142,9952.046612,1.63762E-05
2020-02-17T00:00:00.000Z,157,9683.079628,1.63792E-05
2020-02-18T00:00:00.000Z,150,10195.30379,1.64391E-05
2020-02-19T00:00:00.000Z,141,9636.002299,1.64616E-05
2020-02-20T00:00:00.000Z,126,9614.030122,1.64543E-05
2020-02-21T00:00:00.000Z,154,9701.797503,1.63741E-05
2020-02-22T00:00:00.000Z,148,9675.249058,1.63308E-05
2020-02-23T00:00:00.000Z,142,9972.842423,1.63285E-05
2020-02-24T00:00:00.000Z,141,9648.007883,1.63852E-05
2020-02-25T00:00:00.000Z,144,9344.28714,1.64418E-05
2020-02-26T00:00:00.000Z,136,8798.888949,1.65183E-05
2020-02-27T00:00:00.000Z,147,8779.029482,1.64744E-05
2020-02-28T00:00:00.000Z,158,8750.593446,1.6445E-05
2020-02-29T00:00:00.000Z,139,8582.0903,1.64092E-05
2020-03-01T00:00:00.000Z,177,8541.773894,1.6343E-05
2020-03-02T00:00:00.000Z,149,8906.214756,1.64397E-05
2020-03-03T00:00:00.000Z,153,8768.810614,1.64483E-05
2020-03-04T00:00:00.000Z,167,8756.369572,1.64208E-05
2020-03-05T00:00:00.000Z,163,9062.615803,1.6432E-05
2020-03-06T00:00:00.000Z,155,9147.085059,1.64607E-05
2020-03-07T00:00:00.000Z,157,8898.306957,1.63893E-05
2020-03-08T00:00:00.000Z,158,8109.614541,1.63708E-05
2020-03-09T00:00:00.000Z,150,7896.38532,1.5821E-05
2020-03-10T00:00:00.000Z,132,7909.927875,1.54476E-05
2020-03-11T00:00:00.000Z,119,7939.341335,1.55026E-05
2020-03-12T00:00:00.000Z,151,4959.313414,1.56762E-05
2020-03-13T00:00:00.000Z,125,5627.692388,1.6013E-05
2020-03-14T00:00:00.000Z,128,5145.172506,1.5698E-05
2020-03-15T00:00:00.000Z,119,5358.610663,1.56221E-05
2020-03-16T00:00:00.000Z,119,5012.927388,1.5823E-05
2020-03-17T00:00:00.000Z,123,5416.754711,1.58098E-05
2020-03-18T00:00:00.000Z,100,5392.487836,1.59272E-05
2020-03-19T00:00:00.000Z,107,6203.551632,1.59728E-05
2020-03-20T00:00:00.000Z,109,6174.149476,1.60746E-05
